,val_loss,val_acc,loss,acc,experiment,epoch
0,0.34508183509111406,0.9297754287719726,0.5619035195708275,0.8840156631469727,0.0,0.0
1,0.3406100659072399,0.932645149230957,0.4649983875155449,0.8990594024658203,1.0,0.0
2,0.33003176674246787,0.9348134994506836,0.4853770025968552,0.8967453689575196,2.0,0.0
3,0.42180802643299103,0.9104620361328125,0.4758551788330078,0.8972327575683594,3.0,0.0
4,0.35612311989068984,0.9263414001464844,0.5058659118711948,0.8910964126586914,4.0,0.0
5,0.35063195824623106,0.9312789916992188,0.47290551745891574,0.8980879821777343,5.0,0.0
6,0.3408629660308361,0.9300529861450195,0.48958604827523233,0.8950218734741211,6.0,0.0
7,0.3510140585899353,0.9283234786987304,0.5058532409667968,0.8904035873413086,7.0,0.0
8,0.36293856367468835,0.9237802124023438,0.46479982763528827,0.899000373840332,8.0,0.0
9,0.3441011601686478,0.9312797164916993,0.4982771928906441,0.8942419967651367,9.0,0.0
